Seecod;Cousig;Grccod;Counbrcdt;Locnbrpla;Pernum;Loccod;Grccodtypgrpcou;Coufrqlab;Grccodprt;Remcodtypcou;Couabgitt;Grcnbrpladis;Perjousem;Perhredeb
BA;LOG2440;01;3,00;50;51;L-4714;L;B;I;TLS;METH. DEV. ET CONC. APPL. WEB;40;VEN;0830
BA;LOG2440;01;3,00;50;52;L-4714;L;B;I;TLS;METH. DEV. ET CONC. APPL. WEB;40;VEN;0930
BA;LOG2440;01;3,00;50;53;L-4714;L;B;I;TLS;METH. DEV. ET CONC. APPL. WEB;40;VEN;1030
BA;LOG2440;02;3,00;50;51;L-4714;L;B;P;TLS;METH. DEV. ET CONC. APPL. WEB;40;VEN;0830
BA;LOG2440;02;3,00;50;52;L-4714;L;B;P;TLS;METH. DEV. ET CONC. APPL. WEB;40;VEN;0930
BA;LOG2440;02;3,00;50;53;L-4714;L;B;P;TLS;METH. DEV. ET CONC. APPL. WEB;40;VEN;1030
BA;LOG2440;03;3,00;50;3B1;L-4714;L;B;I;TLS;METH. DEV. ET CONC. APPL. WEB;40;MER;1830
BA;LOG2440;03;3,00;50;3C1;L-4714;L;B;I;TLS;METH. DEV. ET CONC. APPL. WEB;40;MER;1930
BA;LOG2440;03;3,00;50;3D1;L-4714;L;B;I;TLS;METH. DEV. ET CONC. APPL. WEB;40;MER;2030
BA;LOG2810;01;3,00;186;32;A-416;C;H;;TLS;STRUCTURES DISCRETES;120;MER;0930
BA;LOG2810;01;3,00;186;33;A-416;C;H;;TLS;STRUCTURES DISCRETES;120;MER;1030
BA;LOG2810;01;3,00;186;34;A-416;C;H;;TLS;STRUCTURES DISCRETES;120;MER;1130
BA;LOG2810;01;3,00;55;57;M-2107;L;H;;TLS;STRUCTURES DISCRETES;40;VEN;1445
BA;LOG2810;01;3,00;55;58;M-2107;L;H;;TLS;STRUCTURES DISCRETES;40;VEN;1545
BA;LOG2810;01;3,00;55;59;M-2107;L;H;;TLS;STRUCTURES DISCRETES;40;VEN;1645
BA;LOG2810;02;3,00;60;46;L-3816;L;H;;TLS;STRUCTURES DISCRETES;40;JEU;1345
BA;LOG2810;02;3,00;60;47;L-3816;L;H;;TLS;STRUCTURES DISCRETES;40;JEU;1445
BA;LOG2810;02;3,00;60;48;L-3816;L;H;;TLS;STRUCTURES DISCRETES;40;JEU;1545
BA;LOG2810;03;3,00;65;4B1;L-2710;L;H;;TLS;STRUCTURES DISCRETES;40;JEU;1830
BA;LOG2810;03;3,00;65;4C1;L-2710;L;H;;TLS;STRUCTURES DISCRETES;40;JEU;1930
BA;LOG2810;03;3,00;65;4D1;L-2710;L;H;;TLS;STRUCTURES DISCRETES;40;JEU;2030
BA;LOG2990;01;4,00;350;3B0;C-631;C;H;;TLS;PROJET LOGICIEL D'APPLIC. WEB;216;MER;1800
BA;LOG2990;01;4,00;350;3C0;C-631;C;H;;TLS;PROJET LOGICIEL D'APPLIC. WEB;216;MER;1900
BA;LOG2990;01;4,00;350;3D0;C-631;C;H;;TLS;PROJET LOGICIEL D'APPLIC. WEB;216;MER;2000
BA;LOG2990;01;4,00;120;12;L-4812;L;H;;TLS;PROJET LOGICIEL D'APPLIC. WEB;72;LUN;0930
BA;LOG2990;01;4,00;120;13;L-4812;L;H;;TLS;PROJET LOGICIEL D'APPLIC. WEB;72;LUN;1030
BA;LOG2990;01;4,00;120;14;L-4812;L;H;;TLS;PROJET LOGICIEL D'APPLIC. WEB;72;LUN;1130
BA;LOG2990;01;4,00;120;16;L-4812;L;H;;TLS;PROJET LOGICIEL D'APPLIC. WEB;72;LUN;1345
BA;LOG2990;01;4,00;120;17;L-4812;L;H;;TLS;PROJET LOGICIEL D'APPLIC. WEB;72;LUN;1445
BA;LOG2990;01;4,00;120;18;L-4812;L;H;;TLS;PROJET LOGICIEL D'APPLIC. WEB;72;LUN;1545
BA;LOG2990;02;4,00;120;42;L-4812;L;H;;TLS;PROJET LOGICIEL D'APPLIC. WEB;72;JEU;0930
BA;LOG2990;02;4,00;120;43;L-4812;L;H;;TLS;PROJET LOGICIEL D'APPLIC. WEB;72;JEU;1030
BA;LOG2990;02;4,00;120;44;L-4812;L;H;;TLS;PROJET LOGICIEL D'APPLIC. WEB;72;JEU;1130
BA;LOG2990;02;4,00;120;46;L-4812;L;H;;TLS;PROJET LOGICIEL D'APPLIC. WEB;72;JEU;1345
BA;LOG2990;02;4,00;120;47;L-4812;L;H;;TLS;PROJET LOGICIEL D'APPLIC. WEB;72;JEU;1445
BA;LOG2990;02;4,00;120;48;L-4812;L;H;;TLS;PROJET LOGICIEL D'APPLIC. WEB;72;JEU;1545
BA;LOG2990;03;4,00;120;52;L-4812;L;H;;TLS;PROJET LOGICIEL D'APPLIC. WEB;72;VEN;0930
BA;LOG2990;03;4,00;120;53;L-4812;L;H;;TLS;PROJET LOGICIEL D'APPLIC. WEB;72;VEN;1030
BA;LOG2990;03;4,00;120;54;L-4812;L;H;;TLS;PROJET LOGICIEL D'APPLIC. WEB;72;VEN;1130
BA;LOG2990;03;4,00;120;56;L-4812;L;H;;TLS;PROJET LOGICIEL D'APPLIC. WEB;72;VEN;1345
BA;LOG2990;03;4,00;120;57;L-4812;L;H;;TLS;PROJET LOGICIEL D'APPLIC. WEB;72;VEN;1445
BA;LOG2990;03;4,00;120;58;L-4812;L;H;;TLS;PROJET LOGICIEL D'APPLIC. WEB;72;VEN;1545
BA;LOG3000;01;3,00;70;17;M-2004;C;B;;TLS;PROCESSUS DU GENIE LOGICIEL;70;LUN;1445
BA;LOG3000;01;3,00;70;18;M-2004;C;B;;TLS;PROCESSUS DU GENIE LOGICIEL;70;LUN;1545
BA;LOG3000;01;3,00;70;19;M-2004;C;B;;TLS;PROCESSUS DU GENIE LOGICIEL;70;LUN;1645
BA;LOG3000;01;3,00;50;31;L-4708;L;B;I;TLS;PROCESSUS DU GENIE LOGICIEL;46;MER;0830
BA;LOG3000;01;3,00;50;32;L-4708;L;B;I;TLS;PROCESSUS DU GENIE LOGICIEL;46;MER;0930
BA;LOG3000;01;3,00;50;33;L-4708;L;B;I;TLS;PROCESSUS DU GENIE LOGICIEL;46;MER;1030
BA;LOG3000;02;3,00;70;55;M-2201;C;B;;TLS;PROCESSUS DU GENIE LOGICIEL;70;VEN;1245
BA;LOG3000;02;3,00;70;56;M-2201;C;B;;TLS;PROCESSUS DU GENIE LOGICIEL;70;VEN;1345
BA;LOG3000;02;3,00;70;57;M-2201;C;B;;TLS;PROCESSUS DU GENIE LOGICIEL;70;VEN;1445
BA;LOG3000;02;3,00;50;31;L-4708;L;B;P;TLS;PROCESSUS DU GENIE LOGICIEL;44;MER;0830
BA;LOG3000;02;3,00;50;32;L-4708;L;B;P;TLS;PROCESSUS DU GENIE LOGICIEL;44;MER;0930
BA;LOG3000;02;3,00;50;33;L-4708;L;B;P;TLS;PROCESSUS DU GENIE LOGICIEL;44;MER;1030
BA;LOG3000;03;3,00;50;21;L-4708;L;B;P;TLS;PROCESSUS DU GENIE LOGICIEL;50;MAR;0830
BA;LOG3000;03;3,00;50;22;L-4708;L;B;P;TLS;PROCESSUS DU GENIE LOGICIEL;50;MAR;0930
BA;LOG3000;03;3,00;50;23;L-4708;L;B;P;TLS;PROCESSUS DU GENIE LOGICIEL;50;MAR;1030
BA;LOG3005;01;1,00;500;5A;INTERNET;C;A;;T;COMMUNICATION ECRITE ET ORALE;300;VEN;1745
BA;LOG3005A;01;0,00;500;5A;INTERNET;C;A;;T;ATELIERS EN CEO;500;VEN;1745
BA;LOG3005I;01;0,00;500;5A;INTERNET;C;A;;T;EPREUVES INITIALES DE COMM. 4H;300;VEN;1745
BA;LOG3210;01;3,00;74;51;M-2002;C;B;;TLS;ELEM. DE LANGAGES ET COMPIL.;74;VEN;0830
BA;LOG3210;01;3,00;74;52;M-2002;C;B;;TLS;ELEM. DE LANGAGES ET COMPIL.;74;VEN;0930
BA;LOG3210;01;3,00;74;53;M-2002;C;B;;TLS;ELEM. DE LANGAGES ET COMPIL.;74;VEN;1030
BA;LOG3210;01;3,00;50;11;L-4714;L;B;I;TLS;ELEM. DE LANGAGES ET COMPIL.;48;LUN;0830
BA;LOG3210;01;3,00;50;12;L-4714;L;B;I;TLS;ELEM. DE LANGAGES ET COMPIL.;48;LUN;0930
BA;LOG3210;01;3,00;50;13;L-4714;L;B;I;TLS;ELEM. DE LANGAGES ET COMPIL.;48;LUN;1030
BA;LOG3210;02;3,00;100;35;M-1420;C;B;;TLS;ELEM. DE LANGAGES ET COMPIL.;74;MER;1245
BA;LOG3210;02;3,00;100;36;M-1420;C;B;;TLS;ELEM. DE LANGAGES ET COMPIL.;74;MER;1345
BA;LOG3210;02;3,00;100;37;M-1420;C;B;;TLS;ELEM. DE LANGAGES ET COMPIL.;74;MER;1445
BA;LOG3210;02;3,00;50;11;L-4714;L;B;P;TLS;ELEM. DE LANGAGES ET COMPIL.;48;LUN;0830
BA;LOG3210;02;3,00;50;12;L-4714;L;B;P;TLS;ELEM. DE LANGAGES ET COMPIL.;48;LUN;0930
BA;LOG3210;02;3,00;50;13;L-4714;L;B;P;TLS;ELEM. DE LANGAGES ET COMPIL.;48;LUN;1030
BA;LOG3210;03;3,00;50;41;L-4714;L;B;I;TLS;ELEM. DE LANGAGES ET COMPIL.;48;JEU;0830
BA;LOG3210;03;3,00;50;42;L-4714;L;B;I;TLS;ELEM. DE LANGAGES ET COMPIL.;48;JEU;0930
BA;LOG3210;03;3,00;50;43;L-4714;L;B;I;TLS;ELEM. DE LANGAGES ET COMPIL.;48;JEU;1030
BA;LOG3430;01;3,00;100;52;M-1420;C;B;;TLS;METHODES DE TEST ET VALIDATION;100;VEN;0930
BA;LOG3430;01;3,00;100;53;M-1420;C;B;;TLS;METHODES DE TEST ET VALIDATION;100;VEN;1030
BA;LOG3430;01;3,00;100;54;M-1420;C;B;;TLS;METHODES DE TEST ET VALIDATION;100;VEN;1130
BA;LOG3430;01;3,00;50;11;L-4708;L;B;I;TLS;METHODES DE TEST ET VALIDATION;50;LUN;0830
BA;LOG3430;01;3,00;50;12;L-4708;L;B;I;TLS;METHODES DE TEST ET VALIDATION;50;LUN;0930
BA;LOG3430;01;3,00;50;13;L-4708;L;B;I;TLS;METHODES DE TEST ET VALIDATION;50;LUN;1030
BA;LOG3430;02;3,00;50;11;L-4708;L;B;P;TLS;METHODES DE TEST ET VALIDATION;50;LUN;0830
BA;LOG3430;02;3,00;50;12;L-4708;L;B;P;TLS;METHODES DE TEST ET VALIDATION;50;LUN;0930
BA;LOG3430;02;3,00;50;13;L-4708;L;B;P;TLS;METHODES DE TEST ET VALIDATION;50;LUN;1030
BA;LOG3900;01;4,00;100;21;L-1720;C;H;;TL;PROJET D'EVOL. D'UN LOGICIEL;70;MAR;0830
BA;LOG3900;01;4,00;100;22;L-1720;C;H;;TL;PROJET D'EVOL. D'UN LOGICIEL;70;MAR;0930
BA;LOG3900;01;4,00;120;23;L-4810;L;H;;TL;PROJET D'EVOL. D'UN LOGICIEL;70;MAR;1030
BA;LOG3900;01;4,00;120;24;L-4810;L;H;;TL;PROJET D'EVOL. D'UN LOGICIEL;70;MAR;1130
BA;LOG3900;01;4,00;120;26;L-4810;L;H;;TL;PROJET D'EVOL. D'UN LOGICIEL;70;MAR;1345
BA;LOG3900;01;4,00;120;27;L-4810;L;H;;TL;PROJET D'EVOL. D'UN LOGICIEL;70;MAR;1445
BA;LOG3900;01;4,00;120;28;L-4810;L;H;;TL;PROJET D'EVOL. D'UN LOGICIEL;70;MAR;1545
BA;LOG3900;01;4,00;120;29;L-4810;L;H;;TL;PROJET D'EVOL. D'UN LOGICIEL;70;MAR;1645
BA;LOG3900;02;4,00;70;31;M-2203;C;H;;TL;PROJET D'EVOL. D'UN LOGICIEL;70;MER;0830
BA;LOG3900;02;4,00;70;32;M-2203;C;H;;TL;PROJET D'EVOL. D'UN LOGICIEL;70;MER;0930
BA;LOG3900;02;4,00;120;33;L-4810;L;H;;TL;PROJET D'EVOL. D'UN LOGICIEL;70;MER;1030
BA;LOG3900;02;4,00;120;34;L-4810;L;H;;TL;PROJET D'EVOL. D'UN LOGICIEL;70;MER;1130
BA;LOG3900;02;4,00;120;36;L-4810;L;H;;TL;PROJET D'EVOL. D'UN LOGICIEL;70;MER;1345
BA;LOG3900;02;4,00;120;37;L-4810;L;H;;TL;PROJET D'EVOL. D'UN LOGICIEL;70;MER;1445
BA;LOG3900;02;4,00;120;38;L-4810;L;H;;TL;PROJET D'EVOL. D'UN LOGICIEL;70;MER;1545
BA;LOG3900;02;4,00;120;39;L-4810;L;H;;TL;PROJET D'EVOL. D'UN LOGICIEL;70;MER;1645
BA;MEC1010;01;0,00;500;5B;WEBCOURS;C;A;;T;SANTE, SEC. LAB. ENSEIGNEMENT;400;VEN;1845
BA;MEC1110;01;3,00;60;15;C-407.30;C;H;;TL;PROJET INTEGRATEUR I;55;LUN;1245
BA;MEC1110;01;3,00;60;16;C-407.30;C;H;;TL;PROJET INTEGRATEUR I;55;LUN;1345
BA;MEC1110;01;3,00;60;17;C-407.30;L;H;;TL;PROJET INTEGRATEUR I;55;LUN;1445
BA;MEC1110;01;3,00;60;18;C-407.30;L;H;;TL;PROJET INTEGRATEUR I;55;LUN;1545
BA;MEC1110;01;3,00;60;19;C-407.30;L;H;;TL;PROJET INTEGRATEUR I;55;LUN;1645
BA;MEC1110;02;3,00;60;15;C-407.22;C;H;;TL;PROJET INTEGRATEUR I;55;LUN;1245
BA;MEC1110;02;3,00;60;16;C-407.22;C;H;;TL;PROJET INTEGRATEUR I;55;LUN;1345
BA;MEC1110;02;3,00;60;17;C-407.22;L;H;;TL;PROJET INTEGRATEUR I;55;LUN;1445
BA;MEC1110;02;3,00;60;18;C-407.22;L;H;;TL;PROJET INTEGRATEUR I;55;LUN;1545
BA;MEC1110;02;3,00;60;19;C-407.22;L;H;;TL;PROJET INTEGRATEUR I;55;LUN;1645
BA;MEC1110;03;3,00;60;25;C-407.22;C;H;;TL;PROJET INTEGRATEUR I;55;MAR;1245
BA;MEC1110;03;3,00;60;26;C-407.22;C;H;;TL;PROJET INTEGRATEUR I;55;MAR;1345
BA;MEC1110;03;3,00;60;27;C-407.22;L;H;;TL;PROJET INTEGRATEUR I;55;MAR;1445
BA;MEC1110;03;3,00;60;28;C-407.22;L;H;;TL;PROJET INTEGRATEUR I;55;MAR;1545
BA;MEC1110;03;3,00;60;29;C-407.22;L;H;;TL;PROJET INTEGRATEUR I;55;MAR;1645
BA;MEC1205;01;2,00;50;55;B-314;C;A;;T;HPR-TRAVAIL EQUIPE COLLABORAT.;40;VEN;1245
BA;MEC1205;01;2,00;50;56;B-314;C;A;;T;HPR-TRAVAIL EQUIPE COLLABORAT.;40;VEN;1345
BA;MEC1205;01;2,00;50;57;B-314;C;A;;T;HPR-TRAVAIL EQUIPE COLLABORAT.;40;VEN;1445
BA;MEC1205;02;2,00;80;46;B-512;C;A;;T;HPR-TRAVAIL EQUIPE COLLABORAT.;40;JEU;1345
BA;MEC1205;02;2,00;80;47;B-512;C;A;;T;HPR-TRAVAIL EQUIPE COLLABORAT.;40;JEU;1445
BA;MEC1205;02;2,00;80;48;B-512;C;A;;T;HPR-TRAVAIL EQUIPE COLLABORAT.;40;JEU;1545
BA;MEC1210;01;3,00;100;14;M-1420;C;H;;TL;THERMODYNAMIQUE;65;LUN;1130
BA;MEC1210;01;3,00;100;33;M-1120;C;H;;TL;THERMODYNAMIQUE;65;MER;1030
BA;MEC1210;01;3,00;100;34;M-1120;C;H;;TL;THERMODYNAMIQUE;65;MER;1130
BA;MEC1210;01;3,00;70;43;A-622;L;H;;TL;THERMODYNAMIQUE;65;JEU;1030
BA;MEC1210;01;3,00;70;44;A-622;L;H;;TL;THERMODYNAMIQUE;65;JEU;1130
BA;MEC1210;02;3,00;100;14;L-1720;C;H;;TL;THERMODYNAMIQUE;65;LUN;1130
BA;MEC1210;02;3,00;65;38;L-2710;C;H;;TL;THERMODYNAMIQUE;65;MER;1545
BA;MEC1210;02;3,00;65;39;L-2710;C;H;;TL;THERMODYNAMIQUE;65;MER;1645
BA;MEC1210;02;3,00;65;41;L-2710;L;H;;TL;THERMODYNAMIQUE;65;JEU;0830
BA;MEC1210;02;3,00;65;42;L-2710;L;H;;TL;THERMODYNAMIQUE;65;JEU;0930
BA;MEC1210;03;3,00;70;25;M-2203;C;H;;TL;THERMODYNAMIQUE;65;MAR;1245
BA;MEC1210;03;3,00;70;26;M-2203;C;H;;TL;THERMODYNAMIQUE;65;MAR;1345
BA;MEC1210;03;3,00;100;34;M-1410;C;H;;TL;THERMODYNAMIQUE;65;MER;1130
BA;MEC1210;03;3,00;70;58;M-2004;L;H;;TL;THERMODYNAMIQUE;65;VEN;1545
BA;MEC1210;03;3,00;70;59;M-2004;L;H;;TL;THERMODYNAMIQUE;65;VEN;1645
BA;MEC1210;04;3,00;65;25;L-2708;C;H;;TL;THERMODYNAMIQUE;65;MAR;1245
BA;MEC1210;04;3,00;65;26;L-2708;C;H;;TL;THERMODYNAMIQUE;65;MAR;1345
BA;MEC1210;04;3,00;70;34;A-622;C;H;;TL;THERMODYNAMIQUE;65;MER;1130
BA;MEC1210;04;3,00;70;48;M-2204;L;H;;TL;THERMODYNAMIQUE;65;JEU;1545
BA;MEC1210;04;3,00;70;49;M-2204;L;H;;TL;THERMODYNAMIQUE;65;JEU;1645
BA;MEC1315;01;2,00;100;15;M-1420;C;H;;TLS;TECHNOLOGIES INFORM. EN ING.;85;LUN;1245
BA;MEC1315;01;2,00;100;16;M-1420;C;H;;TLS;TECHNOLOGIES INFORM. EN ING.;85;LUN;1345
BA;MEC1315;01;2,00;60;35;L-6655;L;H;;TLS;TECHNOLOGIES INFORM. EN ING.;55;MER;1245
BA;MEC1315;01;2,00;60;36;L-6655;L;H;;TLS;TECHNOLOGIES INFORM. EN ING.;55;MER;1345
BA;MEC1315;02;2,00;100;18;L-1710;C;H;;TLS;TECHNOLOGIES INFORM. EN ING.;85;LUN;1545
BA;MEC1315;02;2,00;100;19;L-1710;C;H;;TLS;TECHNOLOGIES INFORM. EN ING.;85;LUN;1645
BA;MEC1315;02;2,00;60;43;L-6612;L;H;;TLS;TECHNOLOGIES INFORM. EN ING.;55;JEU;1030
BA;MEC1315;02;2,00;60;44;L-6612;L;H;;TLS;TECHNOLOGIES INFORM. EN ING.;55;JEU;1130
BA;MEC1315;03;2,00;60;48;L-6614;L;H;;TLS;TECHNOLOGIES INFORM. EN ING.;55;JEU;1545
BA;MEC1315;03;2,00;60;49;L-6614;L;H;;TLS;TECHNOLOGIES INFORM. EN ING.;55;JEU;1645
BA;MEC1410;01;2,00;64;15;B-411;C;H;;TL;STATIQUE;50;LUN;1245
BA;MEC1410;01;2,00;64;16;B-411;C;H;;TL;STATIQUE;50;LUN;1345
BA;MEC1410;01;2,00;71;28;B-405;L;H;;TL;STATIQUE;50;MAR;1545
BA;MEC1410;01;2,00;71;29;B-405;L;H;;TL;STATIQUE;50;MAR;1645
BA;MEC1410;02;2,00;65;21;L-2710;C;H;;TL;STATIQUE;50;MAR;0830
BA;MEC1410;02;2,00;65;22;L-2710;C;H;;TL;STATIQUE;50;MAR;0930
BA;MEC1410;02;2,00;70;53;M-2203;L;H;;TL;STATIQUE;50;VEN;1030
BA;MEC1410;02;2,00;70;54;M-2203;L;H;;TL;STATIQUE;50;VEN;1130
BA;MEC1410;03;2,00;64;31;B-411;C;H;;TL;STATIQUE;50;MER;0830
BA;MEC1410;03;2,00;64;32;B-411;C;H;;TL;STATIQUE;50;MER;0930
BA;MEC1410;03;2,00;70;55;M-2203;L;H;;TL;STATIQUE;50;VEN;1245
BA;MEC1410;03;2,00;70;56;M-2203;L;H;;TL;STATIQUE;50;VEN;1345
BA;MEC1415;01;3,00;70;15;M-2203;C;H;;TLS;STATIQUE ET RESIST. MATER.;65;LUN;1245
BA;MEC1415;01;3,00;70;16;M-2203;C;H;;TLS;STATIQUE ET RESIST. MATER.;65;LUN;1345
BA;MEC1415;01;3,00;70;17;M-2203;C;H;;TLS;STATIQUE ET RESIST. MATER.;65;LUN;1445
BA;MEC1415;01;3,00;60;21;M-2401;L;H;;TLS;STATIQUE ET RESIST. MATER.;26;MAR;0830
BA;MEC1415;01;3,00;60;22;M-2401;L;H;;TLS;STATIQUE ET RESIST. MATER.;26;MAR;0930
BA;MEC1415;02;3,00;70;15;M-2201;C;H;;TLS;STATIQUE ET RESIST. MATER.;65;LUN;1245
BA;MEC1415;02;3,00;70;16;M-2201;C;H;;TLS;STATIQUE ET RESIST. MATER.;65;LUN;1345
BA;MEC1415;02;3,00;70;17;M-2201;C;H;;TLS;STATIQUE ET RESIST. MATER.;65;LUN;1445
BA;MEC1415;02;3,00;30;25;M-2109;L;H;;TLS;STATIQUE ET RESIST. MATER.;26;MAR;1245
BA;MEC1415;02;3,00;30;26;M-2109;L;H;;TLS;STATIQUE ET RESIST. MATER.;26;MAR;1345
BA;MEC1415;03;3,00;53;35;B-401;L;H;;TLS;STATIQUE ET RESIST. MATER.;26;MER;1245
BA;MEC1415;03;3,00;53;36;B-401;L;H;;TLS;STATIQUE ET RESIST. MATER.;26;MER;1345
BA;MEC1415;04;3,00;30;28;M-2110;L;H;;TLS;STATIQUE ET RESIST. MATER.;26;MAR;1545
BA;MEC1415;04;3,00;30;29;M-2110;L;H;;TLS;STATIQUE ET RESIST. MATER.;26;MAR;1645
BA;MEC1415;05;3,00;55;38;M-2107;L;H;;TLS;STATIQUE ET RESIST. MATER.;26;MER;1545
BA;MEC1415;05;3,00;55;39;M-2107;L;H;;TLS;STATIQUE ET RESIST. MATER.;26;MER;1645
BA;MEC1420;01;3,00;100;11;L-1710;C;H;;TL;RESISTANCE DES MATERIAUX I;90;LUN;0830
BA;MEC1420;01;3,00;100;12;L-1710;C;H;;TL;RESISTANCE DES MATERIAUX I;90;LUN;0930
BA;MEC1420;01;3,00;100;51;M-1410;C;H;;TL;RESISTANCE DES MATERIAUX I;90;VEN;0830
BA;MEC1420;01;3,00;100;52;M-1410;C;H;;TL;RESISTANCE DES MATERIAUX I;90;VEN;0930
BA;MEC1420;01;3,00;100;13;L-1710;L;H;;TL;RESISTANCE DES MATERIAUX I;90;LUN;1030
BA;MEC1420;02;3,00;100;11;M-1420;C;H;;TL;RESISTANCE DES MATERIAUX I;90;LUN;0830
BA;MEC1420;02;3,00;100;12;M-1420;C;H;;TL;RESISTANCE DES MATERIAUX I;90;LUN;0930
BA;MEC1420;02;3,00;120;51;M-1510;C;H;;TL;RESISTANCE DES MATERIAUX I;90;VEN;0830
BA;MEC1420;02;3,00;120;52;M-1510;C;H;;TL;RESISTANCE DES MATERIAUX I;90;VEN;0930
BA;MEC1420;02;3,00;100;13;M-1420;L;H;;TL;RESISTANCE DES MATERIAUX I;90;LUN;1030
BA;MEC1420;03;3,00;500;11;A-DISTANCE;C;H;;TL;RESISTANCE DES MATERIAUX I;100;LUN;0830
BA;MEC1420;03;3,00;500;12;A-DISTANCE;C;H;;TL;RESISTANCE DES MATERIAUX I;100;LUN;0930
BA;MEC1420;03;3,00;500;51;A-DISTANCE;C;H;;TL;RESISTANCE DES MATERIAUX I;100;VEN;0830
BA;MEC1420;03;3,00;500;52;A-DISTANCE;C;H;;TL;RESISTANCE DES MATERIAUX I;100;VEN;0930
BA;MEC1420;03;3,00;500;13;A-DISTANCE;L;H;;TL;RESISTANCE DES MATERIAUX I;100;LUN;1030
BA;MEC1510;01;3,00;70;27;M-2201;C;H;;TL;MODEL. SYSTEMES MECANIQUES;50;MAR;1445
BA;MEC1510;01;3,00;70;28;M-2201;C;H;;TL;MODEL. SYSTEMES MECANIQUES;50;MAR;1545
BA;MEC1510;01;3,00;70;29;M-2201;C;H;;TL;MODEL. SYSTEMES MECANIQUES;50;MAR;1645
BA;MEC1510;01;3,00;60;57;L-6657;L;H;;TL;MODEL. SYSTEMES MECANIQUES;50;VEN;1445
BA;MEC1510;01;3,00;60;58;L-6657;L;H;;TL;MODEL. SYSTEMES MECANIQUES;50;VEN;1545
BA;MEC1510;01;3,00;60;59;L-6657;L;H;;TL;MODEL. SYSTEMES MECANIQUES;50;VEN;1645
BA;MEC1510;02;3,00;65;31;L-2708;C;H;;TL;MODEL. SYSTEMES MECANIQUES;50;MER;0830
BA;MEC1510;02;3,00;65;32;L-2708;C;H;;TL;MODEL. SYSTEMES MECANIQUES;50;MER;0930
BA;MEC1510;02;3,00;65;33;L-2708;C;H;;TL;MODEL. SYSTEMES MECANIQUES;50;MER;1030
BA;MEC1510;02;3,00;60;46;L-6657;L;H;;TL;MODEL. SYSTEMES MECANIQUES;50;JEU;1345
BA;MEC1510;02;3,00;60;47;L-6657;L;H;;TL;MODEL. SYSTEMES MECANIQUES;50;JEU;1445
BA;MEC1510;02;3,00;60;48;L-6657;L;H;;TL;MODEL. SYSTEMES MECANIQUES;50;JEU;1545
BA;MEC1515;01;2,00;70;13;M-2201;C;H;;TL;DAO EN INGENIERIE;50;LUN;1030
BA;MEC1515;01;2,00;70;14;M-2201;C;H;;TL;DAO EN INGENIERIE;50;LUN;1130
BA;MEC1515;01;2,00;60;23;L-6659;L;H;;TL;DAO EN INGENIERIE;50;MAR;1030
BA;MEC1515;01;2,00;60;24;L-6659;L;H;;TL;DAO EN INGENIERIE;50;MAR;1130
BA;MEC1515;02;2,00;70;33;M-2203;C;H;;TL;DAO EN INGENIERIE;50;MER;1030
BA;MEC1515;02;2,00;70;34;M-2203;C;H;;TL;DAO EN INGENIERIE;50;MER;1130
BA;MEC1515;02;2,00;80;53;L-6613;L;H;;TL;DAO EN INGENIERIE;50;VEN;1030
BA;MEC1515;02;2,00;80;54;L-6613;L;H;;TL;DAO EN INGENIERIE;50;VEN;1130
BA;MEC2105;01;3,00;60;11;C-407.30;C;H;;TL;PROJET INTEGRATEUR II;28;LUN;0830
BA;MEC2105;01;3,00;60;12;C-407.30;L;H;;TL;PROJET INTEGRATEUR II;28;LUN;0930
BA;MEC2105;01;3,00;60;13;C-407.30;L;H;;TL;PROJET INTEGRATEUR II;28;LUN;1030
BA;MEC2105;01;3,00;60;14;C-407.30;L;H;;TL;PROJET INTEGRATEUR II;28;LUN;1130
BA;MEC2105;02;3,00;60;11;C-407.22;C;H;;TL;PROJET INTEGRATEUR II;28;LUN;0830
BA;MEC2105;02;3,00;60;12;C-407.22;L;H;;TL;PROJET INTEGRATEUR II;28;LUN;0930
BA;MEC2105;02;3,00;60;13;C-407.22;L;H;;TL;PROJET INTEGRATEUR II;28;LUN;1030
BA;MEC2105;02;3,00;60;14;C-407.22;L;H;;TL;PROJET INTEGRATEUR II;28;LUN;1130
BA;MEC2105;03;3,00;60;31;C-407.30;C;H;;TL;PROJET INTEGRATEUR II;28;MER;0830
BA;MEC2105;03;3,00;60;32;C-407.30;L;H;;TL;PROJET INTEGRATEUR II;28;MER;0930
BA;MEC2105;03;3,00;60;33;C-407.30;L;H;;TL;PROJET INTEGRATEUR II;28;MER;1030
BA;MEC2105;03;3,00;60;34;C-407.30;L;H;;TL;PROJET INTEGRATEUR II;28;MER;1130
BA;MEC2105;04;3,00;60;31;C-407.22;C;H;;TL;PROJET INTEGRATEUR II;28;MER;0830
BA;MEC2105;04;3,00;60;32;C-407.22;L;H;;TL;PROJET INTEGRATEUR II;28;MER;0930
BA;MEC2105;04;3,00;60;33;C-407.22;L;H;;TL;PROJET INTEGRATEUR II;28;MER;1030
BA;MEC2105;04;3,00;60;34;C-407.22;L;H;;TL;PROJET INTEGRATEUR II;28;MER;1130
BA;MEC2105;05;3,00;60;11;C-407.22;C;H;;TL;PROJET INTEGRATEUR II;28;LUN;0830
BA;MEC2105;05;3,00;60;12;C-407.22;L;H;;TL;PROJET INTEGRATEUR II;28;LUN;0930
